Date,Actual_Return,Rolling_GARCH_VaR,Conditional_Vol,Forecasted_Vol
2023-07-26,-0.36699447203894997,-3.6550848413175343,1.5758674412319336,1.571168646832123
2023-07-27,-0.41363469146171994,-3.68188088759293,1.5992785356756518,1.5826871503948992
2023-07-28,1.8655806176738499,-3.583116954059397,1.5554943496934455,1.540232651377097
2023-07-31,0.042121581055659996,-3.604426411414742,1.5410134925358003,1.5493926990179214
2023-08-01,-0.05479773522567,-3.435069412410613,1.494008111702162,1.4765931831355623
2023-08-02,-3.22217988540058,-3.209865226407016,1.3950766333979443,1.3797872890057132
2023-08-03,0.18293587670935998,-3.673855586049923,1.507752894217392,1.5792374077177358
2023-08-04,-1.1103569548982,-3.395685445331074,1.4732217899326736,1.4596636570234036
2023-08-07,0.45888096904535003,-3.375062518818145,1.4550677618755656,1.4507987203804127
2023-08-08,-0.80748023581591,-3.333809068571574,1.443478536494085,1.433065581365862
2023-08-09,-1.9726368524251698,-3.3260918456049002,1.4354203101589105,1.4297482688294227
2023-08-10,-0.0758084136521,-3.3434814176182255,1.4290645852736392,1.4372233211237815
2023-08-11,-1.1245633534591701,-3.3188513573726275,1.4349201105871334,1.4266358846872798
2023-08-14,2.4778227162482898,-3.2988443452042366,1.4214129902564112,1.4180357039526423
2023-08-15,-0.65634424875849,-3.509115269150658,1.4988928768765026,1.5084224110710336
2023-08-16,-0.9325617033288901,-3.4169936084571453,1.459678018224107,1.4688231483290006
2023-08-17,-0.88533522114599,-3.3383781206814973,1.4271858963931563,1.4350296264516842
2023-08-18,-0.14440804937765,-3.2600625220781847,1.3933925785785004,1.4013650144316085
2023-08-21,2.6354962259243697,-3.2278559856086466,1.3818436162989212,1.3875207666177183
2023-08-22,-0.43097297658792005,-3.2894586127177625,1.4092176740920452,1.4140011687091358
2023-08-23,2.37746471587162,-3.20163089222637,1.371898462574428,1.3762476919091091
2023-08-24,-2.35921549536004,-3.164959908804157,1.3548770426689773,1.360484364407055
2023-08-25,0.19459662346971,-3.1934694366997185,1.3660765584524923,1.3727394223086236
2023-08-28,0.83270402564225,-3.3906821812554298,1.4538579708114014,1.4575129623093952
2023-08-29,2.55666154252416,-3.3323544550942867,1.4296713223237416,1.4324403036533069
2023-08-30,1.01609087618517,-3.3149110189580258,1.4220939794767427,1.424942097417297
2023-08-31,-0.04239623612241,-3.2490777731195393,1.3944439258742014,1.3966431286460725
2023-09-01,0.26215070435503,-3.1879311211815375,1.3694438169232324,1.3703587312778531
2023-09-05,0.53417965855572,-3.1305305407501027,1.345904459966016,1.3456846139319678
2023-09-06,-2.0483546488139397,-3.0589470420970857,1.3158466330786096,1.3149138511188045
2023-09-07,-1.62372589127293,-3.049215178868267,1.3116719312000105,1.3107305286942377
2023-09-08,0.20404019582833002,-3.058114343588217,1.3159442001189767,1.3145559087327323
2023-09-11,0.28342348796622,-3.020968154629962,1.2989992997922528,1.298588310175027
2023-09-12,-1.29764522273616,-2.9949947661727845,1.2872441353104336,1.2874234329238607
2023-09-13,0.61784672238392,-3.2572423616978767,1.40160990285069,1.4001527450149072
2023-09-14,0.56101835369821,-3.169361122278941,1.3638527592858012,1.3623762626583424
2023-09-15,-2.07900086445001,-3.127583718093701,1.3465235261477306,1.3444178976814514
2023-09-18,0.60297757771289,-3.0960083211999057,1.3338517450954739,1.3308449504682949
2023-09-19,-0.13879553018256,-3.021670413665912,1.3018453106924088,1.298890182067785
2023-09-20,-2.40113029738254,-2.9442626319170384,1.2691371323258862,1.265615802679969
2023-09-21,-1.7469353413237299,-2.9705066703527137,1.2811563429413024,1.2768970210774953
2023-09-22,0.2339000116701,-3.0229955331477236,1.303138324206833,1.299459795708375
2023-09-25,0.78106660773056,-2.998197606957106,1.2921187297352488,1.288800200697959
2023-09-26,-1.7457660998531799,-2.9917861007709203,1.2888557965965166,1.2860441613894231
2023-09-27,0.49655888028389006,-3.0542060568407674,1.3150547588011103,1.312875899138698
2023-09-28,1.06041702109267,-3.044220685135944,1.3105148197101388,1.3085836039853171
2023-09-29,0.30919384158428,-3.0084892634175464,1.2953027104374752,1.2932241549032963
2023-10-02,1.9143509936136,-2.986700193185833,1.2856899365952628,1.2838579416748912
2023-10-03,-1.99188151785087,-3.01818950154397,1.299226214743964,1.2973938830143266
2023-10-04,1.6197571218404399,-3.066355968093499,1.3198166767389987,1.3180986396360714
2023-10-05,0.39523964510414,-3.102753474126727,1.335017178816785,1.33374441060583
2023-10-06,2.23653319466623,-3.098704872427731,1.3330971952435013,1.332004085461782
2023-10-09,0.29021745362839996,-3.066197815929188,1.3197213541055168,1.3180306566116597
2023-10-10,0.17785120634954998,-3.0491530500782367,1.3121729789136913,1.3107038221166343
2023-10-11,1.17912829186104,-3.0380034869927193,1.3071591588867606,1.3059110896066204
2023-10-12,0.010033376823070001,-3.0534996947190285,1.313609686694994,1.3125722635003565
2023-10-13,-1.74309315683004,-3.0233520894677954,1.3007865911983194,1.2996130644108124
2023-10-16,0.96180099328386,-3.038515398446702,1.3070901031692264,1.3061311390066672
2023-10-17,-1.33831611914435,-2.9980421299923714,1.2900964055457376,1.2887333676303558
2023-10-18,-1.64857844135875,-3.0376076665704046,1.3068193303348334,1.305740942902969
2023-10-19,-0.02837241642169,-3.0917121687536726,1.3297776524965546,1.3289982135747405
2023-10-20,-1.4413681375773602,-3.092470866507996,1.329976004625635,1.3293243461204314
2023-10-23,0.9241697092665501,-3.120234490862044,1.3418132695648899,1.3412587711751944
2023-10-24,0.8897190542934,-3.130027996329518,1.3459210324076742,1.3454685910292057
2023-10-25,-2.61552290358266,-3.127080690369772,1.3446070933500298,1.3442016670267234
2023-10-26,-3.05064810759854,-3.168528699678008,1.362446684282678,1.3620184388735932
2023-10-27,0.75573428169028,-3.279894932273963,1.4101275259529689,1.4098901410547948
2023-10-30,1.50984007424086,-3.2309472864266855,1.3892666582263102,1.388849588008764
2023-10-31,0.14225553442105,-3.2446417202158178,1.3950696556232458,1.3947362543762256
2023-11-01,3.07619420900049,-3.237642156900066,1.39200445701391,1.3917274338150971
2023-11-02,1.42572530994359,-3.3092089917061527,1.4226834502418397,1.4224910335349343
2023-11-03,1.45025588485074,-3.3153341770043387,1.425271985959843,1.425123995426204
2023-11-06,1.10581917627971,-3.319402841014385,1.4270147829949211,1.4268729445216715
2023-11-07,1.0573211084349599,-3.3232324739494845,1.428631937147863,1.428519144119691
2023-11-08,0.7375402347019699,-3.328971233150726,1.4310681387172128,1.4309859975362753
2023-11-09,-0.27798418122665003,-3.3127520330024773,1.4240959267542708,1.4240140393312128
2023-11-10,2.5920164698591397,-3.094886913155974,1.3322483133290943,1.3303629038851312
2023-11-13,-0.5440904793143699,-3.1655016038372117,1.3622176040729606,1.3607172165265078
2023-11-14,1.5515224711897302,-3.14731142559484,1.3543516876335138,1.3528980169797196
2023-11-15,-0.26372216350992,-3.1529837916623813,1.3564867703910781,1.3553363307550745
2023-11-16,1.3534544745432,-3.1276282832510223,1.3456986589394915,1.3444370543853212
2023-11-17,-0.62630155766578,-3.1353052459833184,1.3487181023291628,1.347737060724855
2023-11-20,1.41277044354379,-3.1322212122279858,1.3472653223845639,1.3464113631412107
2023-11-21,-0.7246871577651001,-3.1406816136851488,1.3507617749470302,1.3500481371385868
2023-11-22,0.35362558637569996,-3.129315508601799,1.3458447877736113,1.3451623222481393
2023-11-24,-0.8387805179150001,-3.1178831294577662,1.3408262532391315,1.3402480189009898
2023-11-27,0.25303261148798,-3.1222804539712836,1.3426576196942615,1.342138245449902
2023-11-28,0.19907303486852002,-3.0935286459232243,1.3303734752424938,1.3297790414078523
2023-11-29,-0.3750268677436,-3.0858367885512963,1.3269870648355764,1.326472632483478
2023-11-30,-0.9765526418193801,-2.867747078283568,1.2356187697156022,1.2327249549751658
2023-12-01,-0.1394782366281,-2.885610107530052,1.2429287125136859,1.240403526802627
2023-12-04,-1.73122022151617,-2.8724612246074264,1.2371039223949907,1.234751370016726
2023-12-05,1.49844296421156,-2.9475252085792842,1.2687841455942428,1.2670182484184815
2023-12-06,-1.12567508219607,-2.9159004961291974,1.2556479019781206,1.2534241025029116
2023-12-07,2.64604226431968,-2.9463300991893853,1.2681617380472183,1.266504520698206
2023-12-08,0.67382645396566,-3.056868353982734,1.3149629573900365,1.314020309728221
2023-12-11,-0.75784729369974,-3.050557392871395,1.3121058226946976,1.3113074905571238
2023-12-12,0.9969712875071699,-3.039390030680355,1.307313464709784,1.3065071069534273
2023-12-13,0.75505613967172,-3.036706569030663,1.3060307923665713,1.3053535986240687
2023-12-14,-0.53888823003454,-3.03163828261953,1.3037853536826487,1.3031749535178536
2023-12-15,0.62093689880429,-2.910870555804289,1.2530483588354377,1.251261940781083
2023-12-18,0.70557090878241,-2.8841003861541297,1.2414276946833585,1.2397545605010822
2023-12-19,0.20021370993199,-2.8520698664465205,1.2275183052000986,1.2259859749576087
2023-12-20,-1.28294649864061,-2.854591013031492,1.2283178401189412,1.2270697108051594
2023-12-21,1.08578547760771,-2.889726964741256,1.2433248276036752,1.2421731921468098
2023-12-22,-0.08798689463234,-2.7264897860655326,1.1736085010048984,1.172004331978798
2023-12-26,0.38282772733885,-2.7287684939937455,1.1743612856808816,1.1729838535514916
2023-12-27,0.07020588709151,-2.6672122263863223,1.146056544927544,1.1465233794778096
2023-12-28,0.35540207013238,-2.6478572829619695,1.1358100102537392,1.1382034959211282
2023-12-29,-0.24095975203669,-2.6669777625511686,1.146043120500944,1.1464225932464078
2024-01-02,-2.75805191101148,-2.6040546456298497,1.118617322524397,1.1193745676164224
2024-01-03,-0.64627188802407,-2.7757535010410628,1.1914279302899509,1.1931807499708156
2024-01-04,-0.58310749799684,-2.791173360415805,1.198397398506422,1.199809104890047
2024-01-05,0.43561371992015,-2.730368658705434,1.1679663649645287,1.1736716976738366
2024-01-08,3.3028737280430502,-2.6532221643965466,1.133790639234105,1.1405096348672603
2024-01-09,0.76560144396619,-2.921657057319984,1.2553170161463354,1.2558986082528998
2024-01-10,1.16159955993193,-2.9202970901707657,1.2550707500645397,1.2553140150523754
2024-01-11,0.1486594357862,-2.910770004261264,1.251270886238108,1.251218717863244
2024-01-12,0.22102276276928,-2.9052072441394836,1.2489951139231898,1.2488275191161202
2024-01-16,1.12750850303194,-2.9052450764934656,1.2490640085612656,1.2488437816684255
2024-01-17,-0.35867929484227,-2.9257539548693106,1.2578939868075143,1.2576596937702649
2024-01-18,1.98870241683074,-2.927759544634741,1.2586676281445943,1.2585218132270366
2024-01-19,2.57489969169716,-2.995625378887601,1.2877662930918907,1.2876945070490393
2024-01-22,-0.09818822880984,-3.009849401303172,1.2939584250668554,1.2938088214962866
2024-01-23,0.53490755909606,-2.9280312289319665,1.2590450838293266,1.2586385989839122
2024-01-24,1.3519847692870899,-2.9349603247165743,1.2619204277020626,1.2616171284901516
2024-01-25,0.61350959723257,-2.9683275829690423,1.276147453364073,1.2759603222251923
2024-01-26,-0.67848084422881,-2.955246907427775,1.2705395820640364,1.2703374849499802
2024-01-29,0.84727185756868,-2.983288426850157,1.2825182868388945,1.282391365513283
2024-01-30,-1.05762468604289,-2.8839331275645446,1.2399537512555687,1.2396826630039575
2024-01-31,-3.07308548209283,-2.914659850237009,1.2531085269868971,1.2528908005380455
2024-02-01,1.52713223946038,-3.0405520454766357,1.3071367639569893,1.3070066086871308
2024-02-02,1.76363615860943,-2.9414693742679807,1.2650701164161748,1.2644150976262551
2024-02-05,0.8392293926393599,-2.9678979137111505,1.2762727556927804,1.2757756253177839
2024-02-06,-0.39618713152780005,-2.95364774674463,1.27012584967342,1.269650072417663
2024-02-07,1.3932917055760399,-2.8724927457271807,1.2357684403752258,1.234764919632459
2024-02-08,-0.33894425103421,-2.8557902261983674,1.2287663855895117,1.2275852025681315
2024-02-09,1.6972632368871798,-2.826979253902871,1.216502082035791,1.2152005662817913
2024-02-12,-0.73851749504395,-2.8481599565090976,1.22537953165884,1.2243052676218518
2024-02-13,-1.17896113087957,-2.8301236250420776,1.2177481323941317,1.2165522003921898
2024-02-14,1.06886077563602,-2.855235920678642,1.2283370913386098,1.2273469297260038
2024-02-15,-1.00476411999606,-2.861021999362595,1.2306113193046717,1.229834123816156
2024-02-16,-0.8143384501325399,-2.823285892244749,1.2147355804039888,1.2136129440266095
2024-02-20,-1.5279457711389899,-2.809043942179591,1.2084750159504003,1.2074909232299436
2024-02-21,-0.40388482649910995,-2.8344310759882103,1.2182864008746674,1.2184037940399837
2024-02-22,5.12426292570136,-2.795344264463066,1.2013857649657067,1.2016020027166374
2024-02-23,-0.61242900000446,-3.3236353716369775,1.4286923330446961,1.4286923330446961
2024-02-26,-1.0456901196255,-3.313698985114307,1.424421094581922,1.4244210945796547
2024-02-27,0.39731430344827,-3.318427311155942,1.4264536048909278,1.4264536048909444
2024-02-28,-0.82122203825365,-3.136814168744755,1.348468915516404,1.3483856837353148
2024-02-29,1.74046390983726,-3.126812296198482,1.344030327422628,1.3440862955578707
2024-03-01,1.0439730287468099,-3.1311564029886068,1.346022170076864,1.3459536460253567
2024-03-04,-0.39399112683726,-3.3016747968458953,1.4192523971537079,1.4192523971537079
2024-03-05,-1.50347181043662,-3.0973075961407046,1.331622792128423,1.3314034546177804
2024-03-06,0.54213240740566,-3.276963144134038,1.4086298875163827,1.408629887516345
