Date,AAPL,MSFT,NVDA,GOOG,AMD
2022-04-11,162.5512237548828,276.58343505859375,21.879573822021484,128.91429138183594,97.37000274658203
2022-04-12,164.42440795898438,273.4808044433594,21.46727752685547,127.50196075439453,95.0999984741211
2022-04-13,167.11151123046875,278.87158203125,22.165081024169922,129.40048217773438,97.73999786376953
2022-04-14,162.10008239746094,271.318603515625,21.221698760986328,126.38809967041016,93.05999755859375
2022-04-18,161.88436889648438,271.98760986328125,21.745798110961914,127.09127807617188,93.88999938964844
2022-04-19,164.16941833496094,276.6221923828125,22.160093307495117,129.64381408691406,96.93000030517578
2022-04-20,164.00270080566406,277.6499328613281,21.445314407348633,127.37385559082031,94.0199966430664
2022-04-21,163.20831298828125,272.26873779296875,20.148534774780273,124.08832550048828,89.8499984741211
2022-04-22,158.66766357421875,265.69500732421875,19.481678009033203,118.8010025024414,88.13999938964844
2022-04-25,159.7366485595703,272.1814880371094,19.868009567260742,122.41230773925781,90.69000244140625
2022-04-26,153.7740020751953,262.0008850097656,18.75591468811035,118.69374084472656,85.16000366210938
2022-04-27,153.54840087890625,274.60546875,18.383554458618164,114.2387466430664,84.91000366210938
2022-04-28,160.4819793701172,280.8204650878906,19.74821662902832,118.59989166259766,89.63999938964844
2022-04-29,154.6075439453125,269.078857421875,18.51532554626465,114.18510437011719,85.5199966430664
2022-05-02,154.91160583496094,275.8175048828125,19.499643325805664,116.36070251464844,89.83999633789062
2022-05-03,156.40225219726562,273.2092590332031,19.568525314331055,117.32661437988281,91.12999725341797
2022-05-04,162.81600952148438,281.1598205566406,20.29927635192871,121.74188995361328,99.41999816894531
2022-05-05,153.74456787109375,268.9140319824219,18.811819076538086,115.95301055908203,93.87000274658203
2022-05-06,154.4713134765625,266.37371826171875,18.64310646057129,114.87388610839844,95.33999633789062
2022-05-09,149.3445281982422,256.5324401855469,16.921056747436523,112.31539154052734,86.36000061035156
2022-05-10,151.7508087158203,261.3028259277344,17.564952850341797,113.80569458007812,88.7300033569336
2022-05-11,143.88380432128906,252.6249237060547,16.601598739624023,113.18643188476562,87.91999816894531
2022-05-12,140.01417541503906,247.58316040039062,16.14737892150879,112.39187622070312,87.05999755859375
2022-05-13,144.4829559326172,253.17764282226562,17.675764083862305,115.72357177734375,95.12000274658203
2022-05-16,142.9409637451172,253.54611206054688,17.234516143798828,114.01228332519531,94.23999786376953
2022-05-17,146.57489013671875,258.70428466796875,18.145959854125977,115.90830993652344,102.47000122070312
2022-05-18,138.30526733398438,246.92556762695312,16.909076690673828,111.63704681396484,96.27999877929688
2022-05-19,134.89723205566406,246.01205444335938,17.094755172729492,109.9927978515625,96.66999816894531
2022-05-20,135.13291931152344,245.44839477539062,16.66549301147461,108.57003021240234,93.5
2022-05-23,140.5543670654297,253.31056213378906,16.8691463470459,110.90751647949219,95.06999969482422
2022-05-24,137.85348510742188,252.30958557128906,16.12641143798828,105.20604705810547,91.16000366210938
2022-05-25,138.01063537597656,255.12786865234375,16.94601058959961,105.1201400756836,92.6500015258789
2022-05-26,141.21240234375,258.41278076171875,17.820518493652344,107.5599365234375,98.75
2022-05-27,146.96778869628906,265.5460510253906,18.77887535095215,112.03234100341797,102.26000213623047
2022-05-31,146.18202209472656,264.21466064453125,18.640111923217773,113.26390838623047,101.86000061035156
2022-06-01,146.05438232421875,264.7491455078125,18.288715362548828,113.3612289428711,101.22000122070312
2022-06-02,148.50973510742188,266.8483581542969,19.558542251586914,116.94571685791016,108.58999633789062
2022-06-03,142.7838592529297,262.416748046875,18.688030242919922,113.78533935546875,106.30000305175781
2022-06-06,143.5302734375,261.1825256347656,18.753915786743164,116.2152099609375,105.6500015258789
2022-06-07,146.05438232421875,264.826904296875,18.893678665161133,116.4327163696289,105.27999877929688
2022-06-08,145.31777954101562,262.7958068847656,18.62009048461914,116.44115447998047,101.9000015258789
2022-06-09,140.09278869628906,257.333984375,18.020986557006836,114.1369400024414,98.80000305175781
2022-06-10,134.68118286132812,245.8662872314453,16.948593139648438,110.67015075683594,94.81999969482422
2022-06-13,129.52490234375,235.4384307861328,15.62358283996582,106.15009307861328,86.98999786376953
2022-06-14,130.3892059326172,237.60560607910156,15.812299728393555,106.4654312133789,86.98999786376953
2022-06-15,133.0115203857422,244.67088317871094,16.502267837524414,109.64022064208984,89.30000305175781
2022-06-16,127.73741149902344,238.0720977783203,15.577651023864746,105.91122436523438,82.05000305175781
2022-06-17,129.21067810058594,240.67666625976562,15.856231689453125,107.13236999511719,81.56999969482422
2022-06-21,133.4436798095703,246.5951690673828,16.541208267211914,111.25366973876953,83.79000091552734
2022-06-22,132.9329376220703,246.00233459472656,16.33551597595215,111.27252960205078,83.75
2022-06-23,135.8008270263672,251.5709991455078,16.200716018676758,111.91861724853516,82.43000030517578
2022-06-24,139.13026428222656,260.1620788574219,17.100366592407227,117.73233795166016,87.08000183105469
2022-06-27,139.13026428222656,257.4311828613281,16.843753814697266,115.829833984375,86.16000366210938
2022-06-28,134.9856414794922,249.25804138183594,15.958078384399414,111.80638122558594,80.77999877929688
2022-06-29,136.74365234375,252.93157958984375,15.518736839294434,111.4935302734375,77.98999786376953
2022-06-30,134.27850341796875,249.59814453125,15.136312484741211,108.62911224365234,76.47000122070312
2022-07-01,136.4490509033203,252.2707061767578,14.501262664794922,108.339599609375,73.66999816894531
2022-07-05,139.03204345703125,255.4486541748047,14.94160270690918,113.11294555664062,75.19999694824219
2022-07-06,140.36778259277344,258.7139892578125,15.107357025146484,114.430419921875,75.3499984741211
2022-07-07,143.73651123046875,260.8423767089844,15.834263801574707,118.49510192871094,79.30000305175781
2022-07-08,144.41416931152344,260.1231689453125,15.814297676086426,119.35174560546875,79.3499984741211
2022-07-11,142.28292846679688,257.0618896484375,15.129323959350586,115.73052978515625,76.94999694824219
2022-07-12,143.2552490234375,246.52713012695312,15.059426307678223,114.06889343261719,76.36000061035156
2022-07-13,142.89190673828125,245.60389709472656,15.141303062438965,111.42449951171875,77.5199966430664
2022-07-14,145.8186492919922,246.92556762695312,15.348993301391602,110.68257904052734,78.5999984741211
2022-07-15,147.48829650878906,249.4912567138672,15.738408088684082,112.00054931640625,81.11000061035156
2022-07-18,144.4436798095703,247.09075927734375,16.076904296875,109.16297149658203,81.43000030517578
2022-07-19,148.303466796875,252.22213745117188,16.966569900512695,113.84095764160156,85.87999725341797
2022-07-20,150.30703735351562,254.885009765625,17.780344009399414,113.92040252685547,89.43000030517578
2022-07-21,152.57579040527344,257.3825988769531,18.022985458374023,114.25811004638672,91.08999633789062
2022-07-22,151.33828735351562,253.02871704101562,17.293079376220703,107.62348937988281,88.0999984741211
2022-07-25,150.21864318847656,251.5417938232422,16.998519897460938,107.47452545166016,87.54000091552734
2022-07-26,148.892822265625,244.80694580078125,16.508256912231445,104.72335815429688,85.25
2022-07-27,153.99009704589844,261.17279052734375,17.763376235961914,112.82789611816406,89.81999969482422
2022-07-28,154.54005432128906,268.62677001953125,17.95708465576172,113.8111572265625,91.66999816894531
2022-07-29,159.60797119140625,272.83489990234375,18.135818481445312,115.84722900390625,94.47000122070312
2022-08-01,158.62579345703125,270.1817932128906,18.41339874267578,114.69511413574219,96.77999877929688
2022-08-02,157.15257263183594,267.0816345214844,18.49827003479004,115.11226654052734,99.29000091552734
2022-08-03,163.16326904296875,274.5162048339844,18.86472511291504,117.97268676757812,98.08999633789062
2022-08-04,162.84901428222656,275.66290283203125,19.186243057250977,118.06206512451172,103.91000366210938
2022-08-05,162.622802734375,274.94378662109375,18.9605770111084,117.41648864746094,102.30999755859375
2022-08-08,162.1507110595703,272.42669677734375,17.766372680664062,117.33702850341797,100.06999969482422
2022-08-09,162.1999053955078,274.3509216308594,17.0604248046875,116.70138549804688,95.54000091552734
2022-08-10,166.44863891601562,281.01776123046875,18.069915771484375,119.82997131347656,99.05000305175781
2022-08-11,165.71099853515625,278.9380187988281,17.915142059326172,119.00560760498047,98.12000274658203
2022-08-12,169.26144409179688,283.6904296875,18.680994033813477,121.8163833618164,100.83000183105469
2022-08-15,170.33348083496094,285.2064208984375,19.003517150878906,122.04481506347656,101.01000213623047
2022-08-16,170.1761016845703,284.4678039550781,18.85074234008789,121.67733764648438,100.19999694824219
2022-08-17,171.67105102539062,283.7179870605469,18.30756378173828,119.50221252441406,98.2699966430664
2022-08-18,171.27764892578125,282.5979309082031,18.744905471801758,120.03854370117188,100.44000244140625
2022-08-19,168.6910400390625,278.68280029296875,17.822288513183594,117.31717681884766,95.94999694824219
2022-08-22,164.80621337890625,270.5021057128906,17.008508682250977,114.28789520263672,92.83999633789062
2022-08-23,164.47181701660156,269.2262268066406,17.155282974243164,113.98993682861328,92.48999786376953
2022-08-24,164.766845703125,268.59320068359375,17.196224212646484,113.92040252685547,92.7300033569336
2022-08-25,167.22560119628906,271.5733337402344,17.886188507080078,116.90001678466797,97.18000030517578
2022-08-26,160.92132568359375,261.0940856933594,16.235666275024414,110.54351806640625,91.18000030517578
2022-08-29,158.71826171875,258.3087463378906,15.777351379394531,109.59004974365234,88.48999786376953
2022-08-30,156.2890167236328,256.10772705078125,15.444849014282227,109.16297149658203,86.94000244140625
2022-08-31,154.6268768310547,254.6468963623047,15.071407318115234,108.40812683105469,84.87000274658203
2022-09-01,155.35472106933594,253.60475158691406,13.91614055633545,109.79862976074219,82.33000183105469
2022-09-02,153.24012756347656,249.37802124023438,13.626574516296387,107.94132232666016,80.23999786376953
2022-09-06,151.9812469482422,246.641357421875,13.444847106933594,106.74948120117188,78.72000122070312
2022-09-07,153.38768005371094,251.35504150390625,13.69754409790039,109.72909545898438,79.61000061035156
2022-09-08,151.91241455078125,251.77383422851562,13.973211288452148,108.67630004882812,82.77999877929688
2022-09-09,154.77438354492188,257.558837890625,14.369736671447754,111.02025604248047,85.44999694824219
2022-09-12,160.7344512939453,259.69171142578125,14.487594604492188,111.10964965820312,84.63999938964844
2022-09-13,151.3026580810547,245.41427612304688,13.115242004394531,104.59423065185547,77.02999877929688
2022-09-14,152.7483673095703,245.6382293701172,13.1122465133667,105.15042114257812,77.44999694824219
2022-09-15,149.8568878173828,238.9767303466797,12.913487434387207,103.19381713867188,76.66000366210938
2022-09-16,148.21441650390625,238.3534393310547,13.182162284851074,102.92565155029297,76.51000213623047
2022-09-19,151.93209838867188,238.13919067382812,13.365941047668457,103.14415740966797,76.7699966430664
2022-09-20,154.31214904785156,236.12319946289062,13.160189628601074,101.13788604736328,75.25
2022-09-21,151.18463134765625,232.71450805664062,13.245087623596191,99.33026123046875,74.4800033569336
2022-09-22,150.2207794189453,234.69155883789062,12.545927047729492,99.8864517211914,69.5
2022-09-23,147.94888305664062,231.71142578125,12.500980377197266,98.49596405029297,67.95999908447266
2022-09-26,148.28329467773438,231.253662109375,12.213326454162598,98.13841247558594,66.30000305175781
2022-09-27,149.25692749023438,230.24081420898438,12.398103713989258,97.42330169677734,67.16999816894531
2022-09-28,147.36859130859375,234.7792510986328,12.720717430114746,100.05529022216797,68.36000061035156
2022-09-29,140.12998962402344,231.3023681640625,12.205337524414062,97.42330169677734,64.13999938964844
2022-09-30,135.92059326171875,226.8224334716797,12.124434471130371,95.49649810791016,63.36000061035156
2022-10-03,140.1005096435547,234.4578094482422,12.496986389160156,98.62508392333984,66.11000061035156
2022-10-04,143.6903076171875,242.3854217529297,13.151200294494629,101.71395874023438,67.9000015258789
2022-10-05,143.98536682128906,242.69705200195312,13.193150520324707,101.52523803710938,67.94000244140625
2022-10-06,143.03134155273438,240.34991455078125,13.114242553710938,101.54509735107422,67.8499984741211
2022-10-07,137.7794189453125,228.12747192382812,12.06151008605957,98.89324951171875,58.439998626708984
2022-10-10,138.10398864746094,223.26766967773438,11.655997276306152,98.03909301757812,57.810001373291016
2022-10-11,136.68771362304688,219.5278778076172,11.572097778320312,97.38358306884766,57.630001068115234
2022-10-12,136.0583038330078,219.8590087890625,11.486201286315918,97.63187408447266,57.849998474121094
2022-10-13,140.63160705566406,228.12747192382812,11.945648193359375,99.03229522705078,58.939998626708984
2022-10-14,136.09762573242188,222.59567260742188,11.213528633117676,96.51950073242188,55.939998626708984
2022-10-17,140.06114196777344,231.3315887451172,11.873734474182129,100.09501647949219,57.959999084472656
2022-10-18,141.37905883789062,232.27627563476562,11.95263957977295,100.70086669921875,57.91999816894531
2022-10-19,141.48724365234375,230.3089599609375,12.036538124084473,99.60834503173828,57.22999954223633
2022-10-20,141.02496337890625,229.9876251220703,12.17936897277832,99.84672546386719,57.77000045776367
2022-10-21,144.8410186767578,235.80181884765625,12.451041221618652,100.79027557373047,58.81999969482422
2022-10-24,146.98501586914062,240.7979278564453,12.583880424499512,102.27012634277344,58.70000076293945
2022-10-25,149.827392578125,244.11895751953125,13.245087623596191,104.2168197631836,61.470001220703125
2022-10-26,146.88668823242188,225.2836456298828,12.880524635314941,94.175537109375,59.72999954223633
2022-10-27,142.41171264648438,220.83291625976562,13.160189628601074,91.97061920166016,58.599998474121094
2022-10-28,153.17132568359375,229.7149200439453,13.817399024963379,95.92356872558594,62.0099983215332
2022-10-31,150.81085205078125,226.072509765625,13.480806350708008,94.01661682128906,60.060001373291016
2022-11-01,148.16525268554688,222.2158203125,13.526747703552246,89.88489532470703,59.65999984741211
2022-11-02,142.63792419433594,214.3564453125,13.203137397766113,86.47820281982422,58.630001068115234
2022-11-03,136.58938598632812,208.6591033935547,13.404892921447754,82.92252349853516,60.11000061035156
2022-11-04,136.32337951660156,215.6127471923828,14.139013290405273,86.11071014404297,62.189998626708984
2022-11-07,136.85536193847656,221.92367553710938,14.283838272094727,88.04747009277344,63.08000183105469
2022-11-08,137.42674255371094,222.89755249023438,14.584476470947266,88.30570220947266,63.849998474121094
2022-11-09,132.86553955078125,218.6513214111328,13.759469032287598,86.80596160888672,59.91999816894531
2022-11-10,144.6872100830078,236.6393585205078,15.731100082397461,93.52994537353516,68.47000122070312
2022-11-11,147.47515869140625,240.66160583496094,16.307409286499023,96.07255554199219,72.37000274658203
2022-11-14,146.07623291015625,235.24668884277344,16.27544593811035,95.37731170654297,73.52999877929688
2022-11-15,147.8101043701172,235.65573120117188,16.6460018157959,98.04902648925781,76.37000274658203
2022-11-16,146.57867431640625,236.08544921875,15.890907287597656,98.31718444824219,72.69999694824219
2022-11-17,148.47999572753906,236.03656005859375,15.658188819885254,97.83052825927734,73.9000015258789
2022-11-18,149.04150390625,235.58734130859375,15.390510559082031,97.13528442382812,73.56999969482422
2022-11-21,145.8102569580078,236.39796447753906,15.29861831665039,95.17866516113281,72.45999908447266
2022-11-22,147.94802856445312,239.30838012695312,16.018754959106445,96.66847229003906,75.25
2022-11-23,148.82479858398438,241.79885864257812,16.499176025390625,98.1483383178711,76.4000015258789
2022-11-25,145.9088134765625,241.71095275878906,16.250476837158203,96.93663024902344,75.13999938964844
2022-11-28,142.0766143798828,236.11473083496094,15.808006286621094,95.59580993652344,73.19000244140625
2022-11-29,139.07191467285156,234.7181396484375,15.620234489440918,94.79131317138672,73.38999938964844
2022-11-30,145.8299560546875,249.1822967529297,16.90701675415039,100.76046752929688,77.62999725341797
2022-12-01,146.10580444335938,248.7427978515625,17.118816375732422,100.59162902832031,77.4800033569336
2022-12-02,145.61325073242188,249.0651092529297,16.860055923461914,100.14468383789062,74.9800033569336
2022-12-05,144.45077514648438,244.357666015625,16.59431266784668,99.19120788574219,73.62000274658203
2022-12-06,140.7860870361328,239.3962860107422,15.971900939941406,96.64860534667969,70.2699966430664
2022-12-07,138.84536743164062,238.6637725830078,16.10477638244629,94.50328826904297,70.13999938964844
2022-12-08,140.5299072265625,241.62306213378906,17.15278434753418,93.31144714355469,70.47000122070312
2022-12-09,140.0471954345703,239.68923950195312,16.984943389892578,92.43743133544922,68.58999633789062
2022-12-12,142.34255981445312,246.6137237548828,17.518442153930664,92.9240951538086,70.66999816894531
2022-12-13,143.3080291748047,250.92074584960938,18.054931640625,95.19853973388672,71.6500015258789
2022-12-14,141.08163452148438,251.2137451171875,17.657312393188477,94.6622085571289,68.93000030517578
2022-12-15,134.4713592529297,243.19546508789062,16.935991287231445,90.58013916015625,66.52999877929688
2022-12-16,132.5109100341797,238.97633361816406,16.55534553527832,90.24243927001953,65.41000366210938
2022-12-19,130.40267944335938,234.83535766601562,16.238649368286133,88.54407501220703,64.58999633789062
2022-12-20,130.33375549316406,236.15379333496094,16.06981086730957,89.02080535888672,65.05000305175781
2022-12-21,133.43692016601562,238.72238159179688,16.48541259765625,89.63658905029297,67.68000030517578
2022-12-22,130.2647705078125,232.62811279296875,15.324512481689453,87.66011810302734,63.86000061035156
2022-12-23,129.9003143310547,233.1554718017578,15.19163990020752,89.19957733154297,64.5199966430664
2022-12-27,128.09750366210938,231.42684936523438,14.107664108276367,87.33236694335938,63.27000045776367
2022-12-28,124.16678619384766,229.05357360839844,14.022745132446289,85.87236022949219,62.56999969482422
2022-12-29,127.68374633789062,235.38221740722656,14.589207649230957,88.34542083740234,64.81999969482422
2022-12-30,127.99897766113281,234.2200469970703,14.600197792053223,88.12693786621094,64.7699966430664
2023-01-03,123.2112045288086,233.98565673828125,14.301480293273926,89.09031677246094,64.0199966430664
2023-01-04,124.4820327758789,223.75035095214844,14.735069274902344,88.10707092285156,64.66000366210938
2023-01-05,123.16193389892578,217.118896484375,14.251526832580566,86.18023681640625,62.33000183105469
2023-01-06,127.6935806274414,219.67771911621094,14.844966888427734,87.56079864501953,63.959999084472656
2023-01-09,128.2156982421875,221.81658935546875,15.613240242004395,88.19644927978516,67.23999786376953
2023-01-10,128.7870635986328,223.50621032714844,15.893976211547852,88.63346099853516,68.05000305175781
2023-01-11,131.5060577392578,230.2646484375,15.985885620117188,91.63294219970703,69.05999755859375
2023-01-12,131.42726135253906,232.9405975341797,16.495407104492188,91.28532409667969,70.80000305175781
2023-01-13,132.7572021484375,233.643798828125,16.883039474487305,92.16926574707031,71.0
2023-01-17,133.91966247558594,234.73768615722656,17.68528175354004,91.53362274169922,71.58999633789062
2023-01-18,133.20046997070312,230.30368041992188,17.3605899810791,91.15618896484375,70.52999877929688
2023-01-19,133.2595977783203,226.51426696777344,16.74916648864746,93.27173614501953,67.70999908447266
2023-01-20,135.8209686279297,234.61068725585938,17.822154998779297,98.60521697998047,70.06999969482422
2023-01-23,139.01283264160156,236.9156036376953,19.174875259399414,100.5220947265625,76.52999877929688
2023-01-24,140.4117431640625,236.38821411132812,19.24680519104004,98.53569030761719,74.69999694824219
2023-01-25,139.7516632080078,234.9916229248047,19.30475425720215,96.07255554199219,74.91000366210938
2023-01-26,141.82046508789062,242.20899963378906,19.78329849243164,98.48603820800781,75.16000366210938
2023-01-27,143.76116943359375,242.3653106689453,20.345767974853516,100.02549743652344,75.4000015258789
2023-01-30,140.8747100830078,237.04254150390625,19.143903732299805,97.28424835205078,72.44999694824219
2023-01-31,142.14553833007812,242.02346801757812,19.5185489654541,99.19120788574219,75.1500015258789
2023-02-01,143.26861572265625,246.8480987548828,20.923219680786133,100.74060821533203,84.63999938964844
2023-02-02,148.57852172851562,258.4214172363281,21.68849754333496,108.06050872802734,88.30999755859375
2023-02-03,152.20382690429688,252.3173370361328,21.0800724029541,104.50484466552734,86.08999633789062
2023-02-06,149.4749755859375,250.7742462158203,21.069082260131836,102.7667465209961,83.68000030517578
2023-02-07,152.35157775878906,261.312255859375,22.152057647705078,107.30569458007812,85.91000366210938
2023-02-08,149.6621551513672,260.501708984375,22.18402862548828,99.32032775878906,84.69000244140625
2023-02-09,148.62774658203125,257.4643249511719,22.315902709960938,94.8111801147461,83.20999908447266
2023-02-10,148.99282836914062,256.9563903808594,21.244916915893555,94.21525573730469,81.4800033569336
2023-02-13,151.79489135742188,264.9845275878906,21.767423629760742,94.35430908203125,83.12999725341797
2023-02-14,151.15359497070312,265.8146667480469,22.94930648803711,94.30464935302734,85.94999694824219
2023-02-15,153.25514221191406,263.69000244140625,22.74250030517578,96.44003295898438,85.18000030517578
2023-02-16,151.6567840576172,256.669921875,21.981218338012695,95.1290054321289,80.08000183105469
2023-02-17,150.5122528076172,252.66542053222656,21.367801666259766,93.94709014892578,78.5
2023-02-21,146.49661254882812,247.3880615234375,20.63549041748047,91.42436218261719,76.7699966430664
2023-02-22,146.9208984375,246.25228881835938,20.734399795532227,91.17605590820312,76.61000061035156
2023-02-23,147.4043426513672,249.44419860839844,23.64164924621582,90.45101928710938,79.75
2023-02-24,144.75025939941406,244.01019287109375,23.264005661010742,88.74270629882812,78.08999633789062
2023-02-27,145.94410705566406,244.9305419921875,23.478803634643555,89.48760986328125,78.7699966430664
2023-02-28,145.44091796875,244.20602416992188,23.194068908691406,89.6862564086914,78.58000183105469
2023-03-01,143.36895751953125,241.1218719482422,22.67656135559082,89.89482879638672,78.29000091552734
2023-03-02,143.96096801757812,245.86070251464844,23.29197883605957,91.6825942993164,80.44000244140625
2023-03-03,149.01254272460938,249.9532928466797,23.867433547973633,93.3809585571289,81.5199966430664
2023-03-06,151.77516174316406,251.50025939941406,23.531755447387695,94.93036651611328,81.16000366210938
2023-03-07,149.574951171875,248.83712768554688,23.269956588745117,93.52994537353516,82.11000061035156
2023-03-08,150.82798767089844,248.3965301513672,24.162263870239258,94.00668334960938,85.37000274658203
2023-03-09,148.5784454345703,247.04542541503906,23.4178409576416,92.03022003173828,84.02999877929688
2023-03-10,146.516357421875,243.39337158203125,22.947206497192383,90.39143371582031,82.66999816894531
