Date,portfolio_return
2022-09-12,0.014199265651023162
2022-09-13,-0.07066741708370843
2022-09-14,0.004374551016274106
2022-09-15,-0.019504314638374747
2022-09-16,-0.0004268398675437946
2022-09-19,0.010633679168484454
2022-09-20,-0.00551117548721765
2022-09-21,-0.01222564554735702
2022-09-22,-0.016732748464315866
2022-09-23,-0.012827942315551462
2022-09-26,-0.007491370801100173
2022-09-27,0.004075841469262794
2022-09-28,0.011952725409576002
2022-09-29,-0.0374822076201545
2022-09-30,-0.01958950777023335
2022-10-03,0.032500899966782446
2022-10-04,0.03340598076114385
2022-10-05,0.0013538910315023757
2022-10-06,-0.005726913353137128
2022-10-07,-0.05990583135820806
2022-10-10,-0.013902204529960865
2022-10-11,-0.010078407938114245
2022-10-12,-0.0017349100272216855
2022-10-13,0.0309946741592488
2022-10-14,-0.03769666447530173
2022-10-17,0.0386808910278552
2022-10-18,0.005989331089994698
2022-10-19,-0.003332745358153275
2022-10-20,0.0023261590288599383
2022-10-21,0.021875721819019887
2022-10-24,0.013754404173720793
2022-10-25,0.026851718957567758
2022-10-26,-0.04967108767917645
2022-10-27,-0.015437922276017958
2022-10-28,0.05342354803275491
2022-10-31,-0.01979453103744598
2022-11-01,-0.016340189034803613
2022-11-02,-0.032787906935827234
2022-11-03,-0.02050548060925074
2022-11-04,0.027335191211440606
2022-11-07,0.015176289842818963
2022-11-08,0.008162962640768578
2022-11-09,-0.03550261696661465
2022-11-10,0.09664769772733539
2022-11-11,0.026698190457455903
2022-11-14,-0.008440296127227504
2022-11-15,0.016410420146817407
2022-11-16,-0.015854138121092765
2022-11-17,0.0017568211868170475
2022-11-18,-0.004309804915351906
2022-11-21,-0.011487175030941106
2022-11-22,0.022732939645841083
2022-11-23,0.014066541748209435
2022-11-25,-0.01259125985290517
2022-11-28,-0.024080649728998954
2022-11-29,-0.011280369808807327
2022-11-30,0.05979405107823288
2022-12-01,0.0021705463334608524
2022-12-02,-0.007683336317028878
2022-12-05,-0.013617848623312785
2022-12-06,-0.029035462947323943
2022-12-07,-0.006825622316537926
2022-12-08,0.01787316936449484
2022-12-09,-0.00912348168447331
2022-12-12,0.021957588059755707
2022-12-13,0.017393808445402465
2022-12-14,-0.013576951704841711
2022-12-15,-0.04100353147765474
2022-12-16,-0.015585563763565114
2022-12-19,-0.01715574810097529
2022-12-20,0.0006658121263322878
2022-12-21,0.019867781408102674
2022-12-22,-0.0374416666953444
2022-12-23,0.0016234887983028296
2022-12-27,-0.025988177244801725
2022-12-28,-0.016775697234023047
2022-12-29,0.030904869200851014
2022-12-30,-0.0007956447034825453
2023-01-03,-0.015355237579958353
2023-01-04,-0.002800294329295631
2023-01-05,-0.024379898008621538
2023-01-06,0.026893894125901006
2023-01-09,0.019824194396935807
2023-01-10,0.008734038809791626
2023-01-11,0.02133398374774529
2023-01-12,0.010902114087481159
2023-01-13,0.010147169909652528
2023-01-17,0.012857321460117902
2023-01-18,-0.012200437359785056
2023-01-19,-0.01182443038258542
2023-01-20,0.03867736044254784
2023-01-23,0.03575122563525443
2023-01-24,-0.0022185096922408055
2023-01-25,-0.005810291883917678
2023-01-26,0.02092343222137538
2023-01-27,0.012491050581330355
2023-01-30,-0.03197336059440296
2023-01-31,0.018339907578182338
2023-02-01,0.03541145121602198
2023-02-02,0.04432280209875166
2023-02-03,-0.011999394711011333
2023-02-06,-0.012420452531013816
2023-02-07,0.03514705612481945
2023-02-08,-0.018861334046182343
2023-02-09,-0.012559801915291692
2023-02-10,-0.012640843360758732
2023-02-13,0.020366268659645595
2023-02-14,0.013343539578184254
2023-02-15,0.002784276869707641
2023-02-16,-0.024927649379624616
2023-02-17,-0.01573254316826476
2023-02-21,-0.026675637997568433
2023-02-22,5.696802845672988e-05
2023-02-23,0.03326769497551003
2023-02-24,-0.01914125540237609
2023-02-27,0.007364311624295978
2023-02-28,-0.004125921111945561
2023-03-01,-0.012016238166405593
2023-03-02,0.01712031880340745
2023-03-03,0.02344180407787831
2023-03-06,0.006246437214621951
2023-03-07,-0.010345255225704017
2023-03-08,0.01424159900386726
2023-03-09,-0.01689983165764108
2023-03-10,-0.016303345377999583
2023-03-13,0.00953184583361407
2023-03-14,0.03080572370527353
2023-03-15,0.012705008769631668
2023-03-16,0.04034178571624378
2023-03-17,0.006025899572087712
2023-03-20,-0.0023968693667361283
2023-03-21,0.01201024094694337
2023-03-22,-0.0026731202255332936
2023-03-23,0.017993127309232356
2023-03-24,-0.0005992939309911933
2023-03-27,-0.015014844320912617
2023-03-28,-0.007792784701399264
2023-03-29,0.017332076879828677
2023-03-30,0.01001278533832644
2023-03-31,0.015275673042424314
2023-04-03,0.002537555260433643
2023-04-04,-0.005132909680080847
2023-04-05,-0.01385851058924777
2023-04-06,0.014549283533015366
2023-04-10,-0.0022696639133706403
2023-04-11,-0.013712856353225127
2023-04-12,-0.008852363480519501
2023-04-13,0.019271973878918363
2023-04-14,-0.00024900223691783
2023-04-17,-0.0021300883742300454
2023-04-18,0.004792600273246391
2023-04-19,0.004087120325457567
2023-04-20,-0.00836601856820963
2023-04-21,-0.005011883390328098
2023-04-24,-0.0032710977587614926
2023-04-25,-0.02203648996321832
2023-04-26,0.025133115278078114
2023-04-27,0.02553136751425446
2023-04-28,0.010019823298341453
2023-05-01,0.0063001565416915695
2023-05-02,-0.00907199577064099
2023-05-03,-0.015163749391795055
2023-05-04,0.0007475504736452112
2023-05-05,0.031050672849743124
2023-05-08,0.00998159133893283
2023-05-09,-0.00876104795009621
2023-05-10,0.017537110518354146
2023-05-11,0.0025547917270046933
2023-05-12,-0.0048329570501410134
2023-05-15,0.004801018819124423
2023-05-16,0.01168813030791676
2023-05-17,0.013869175056537288
2023-05-18,0.023794868348883644
2023-05-19,-0.004886450135952533
2023-05-22,0.005202399714621612
2023-05-23,-0.015383215283310162
2023-05-24,-0.0034937823103154166
2023-05-25,0.06893554253017439
2023-05-26,0.021214232589732027
2023-05-30,0.005468088067520285
2023-05-31,-0.02124790399691055
2023-06-01,0.02019042648736525
2023-06-02,0.0009765988733736282
2023-06-05,-0.0009457204272984595
2023-06-06,0.0017494131657973641
2023-06-07,-0.027582779894594203
2023-06-08,0.0138682037685102
2023-06-09,0.006557603279650574
2023-06-12,0.01729326845117615
2023-06-13,0.005122387925108097
2023-06-14,0.014883920617740885
2023-06-15,0.008818108589997615
2023-06-16,-0.011241948566047414
2023-06-20,0.0009451478590900454
2023-06-21,-0.017639847990986886
2023-06-22,0.01132020840566076
2023-06-23,-0.009477046232800462
2023-06-26,-0.02189601810598704
2023-06-27,0.017559357741144237
2023-06-28,0.0015759047592978092
2023-06-29,-0.0018628348935306833
2023-06-30,0.021604716312868723
2023-07-03,-0.002545946399849129
2023-07-05,-0.001175572060235932
2023-07-06,-0.00047346321128325584
2023-07-07,-0.004122828634465661
2023-07-10,-0.012606112929267029
2023-07-11,-0.00023403728469220068
2023-07-12,0.018454855013830953
2023-07-13,0.022024331549502042
2023-07-14,0.0009483267187560791
2023-07-17,0.011084585650477286
2023-07-18,0.01224250018212506
2023-07-19,-0.005595476252218159
2023-07-20,-0.025097412165098303
2023-07-21,-0.007882741132883751
2023-07-24,0.005236857325569888
2023-07-25,0.01354824264431725
2023-07-26,-0.0036699447203895827
2023-07-27,-0.004136346914617207
2023-07-28,0.01865580617673858
2023-07-31,0.0004212158105566531
2023-08-01,-0.0005479773522567202
2023-08-02,-0.03222179885400589
2023-08-03,0.0018293587670936693
2023-08-04,-0.011103569548982091
2023-08-07,0.004588809690453511
2023-08-08,-0.008074802358159152
2023-08-09,-0.01972636852425171
2023-08-10,-0.0007580841365210391
2023-08-11,-0.011245633534591784
2023-08-14,0.02477822716248298
2023-08-15,-0.006563442487584947
2023-08-16,-0.009325617033288974
2023-08-17,-0.008853352211459957
2023-08-18,-0.0014440804937765185
2023-08-21,0.02635496225924375
2023-08-22,-0.004309729765879224
2023-08-23,0.023774647158716238
2023-08-24,-0.02359215495360045
2023-08-25,0.001945966234697187
2023-08-28,0.008327040256422533
2023-08-29,0.02556661542524165
2023-08-30,0.010160908761851778
2023-08-31,-0.0004239623612241655
2023-09-01,0.002621507043550307
2023-09-05,0.005341796585557254
2023-09-06,-0.020483546488139468
2023-09-07,-0.016237258912729376
2023-09-08,0.0020404019582833974
2023-09-11,0.0028342348796622343
2023-09-12,-0.012976452227361688
2023-09-13,0.006178467223839227
2023-09-14,0.005610183536982186
2023-09-15,-0.020790008644500195
2023-09-18,0.006029775777128959
2023-09-19,-0.0013879553018256846
2023-09-20,-0.02401130297382545
2023-09-21,-0.017469353413237385
2023-09-22,0.0023390001167010776
2023-09-25,0.007810666077305664
2023-09-26,-0.017457660998531837
2023-09-27,0.004965588802838957
2023-09-28,0.010604170210926793
2023-09-29,0.003091938415842893
2023-10-02,0.019143509936136015
2023-10-03,-0.01991881517850874
2023-10-04,0.016197571218404483
2023-10-05,0.003952396451041493
2023-10-06,0.022365331946662338
2023-10-09,0.0029021745362840866
2023-10-10,0.0017785120634955624
2023-10-11,0.011791282918610436
2023-10-12,0.00010033376823073291
2023-10-13,-0.01743093156830044
2023-10-16,0.009618009932838654
2023-10-17,-0.013383161191443576
2023-10-18,-0.01648578441358759
2023-10-19,-0.0002837241642169238
2023-10-20,-0.014413681375773667
2023-10-23,0.00924169709266551
2023-10-24,0.008897190542934075
2023-10-25,-0.02615522903582669
2023-10-26,-0.030506481075985484
2023-10-27,0.007557342816902876
2023-10-30,0.015098400742408617
2023-10-31,0.0014225553442105189
2023-11-01,0.03076194209000499
2023-11-02,0.014257253099435907
2023-11-03,0.01450255884850744
2023-11-06,0.01105819176279717
2023-11-07,0.010573211084349653
2023-11-08,0.007375402347019708
2023-11-09,-0.002779841812266504
2023-11-10,0.02592016469859149
2023-11-13,-0.00544090479314378
2023-11-14,0.015515224711897362
2023-11-15,-0.0026372216350992028
2023-11-16,0.013534544745432062
2023-11-17,-0.006263015576657802
2023-11-20,0.014127704435437918
2023-11-21,-0.007246871577651083
2023-11-22,0.0035362558637570198
2023-11-24,-0.008387805179150071
2023-11-27,0.0025303261148798316
2023-11-28,0.0019907303486852755
2023-11-29,-0.003750268677436098
2023-11-30,-0.00976552641819385
2023-12-01,-0.0013947823662810795
2023-12-04,-0.017312202215161707
2023-12-05,0.014984429642115648
2023-12-06,-0.011256750821960758
2023-12-07,0.0264604226431968
2023-12-08,0.0067382645396566665
2023-12-11,-0.00757847293699741
2023-12-12,0.009969712875071722
2023-12-13,0.007550561396717238
2023-12-14,-0.0053888823003454146
2023-12-15,0.006209368988042943
2023-12-18,0.007055709087824165
2023-12-19,0.0020021370993199956
2023-12-20,-0.012829464986406166
2023-12-21,0.010857854776077112
2023-12-22,-0.0008798689463234858
2023-12-26,0.0038282772733885407
2023-12-27,0.0007020588709151275
2023-12-28,0.003554020701323892
2023-12-29,-0.002409597520366978
2024-01-02,-0.02758051911011481
2024-01-03,-0.0064627188802407086
2024-01-04,-0.005831074979968496
2024-01-05,0.004356137199201533
2024-01-08,0.03302873728043059
2024-01-09,0.007656014439661903
2024-01-10,0.011615995599319348
2024-01-11,0.0014865943578620837
2024-01-12,0.002210227627692827
2024-01-16,0.011275085030319494
2024-01-17,-0.003586792948422781
2024-01-18,0.019887024168307444
2024-01-19,0.025748996916971634
2024-01-22,-0.000981882288098436
2024-01-23,0.005349075590960681
2024-01-24,0.013519847692870906
2024-01-25,0.006135095972325755
2024-01-26,-0.006784808442288178
2024-01-29,0.00847271857568682
2024-01-30,-0.010576246860428925
2024-01-31,-0.03073085482092834
2024-02-01,0.015271322394603841
2024-02-02,0.017636361586094388
2024-02-05,0.008392293926393643
2024-02-06,-0.0039618713152780585
2024-02-07,0.013932917055760496
2024-02-08,-0.0033894425103421656
2024-02-09,0.01697263236887183
2024-02-12,-0.007385174950439537
2024-02-13,-0.011789611308795772
2024-02-14,0.010688607756360265
2024-02-15,-0.010047641199960648
2024-02-16,-0.00814338450132547
2024-02-20,-0.01527945771138992
2024-02-21,-0.004038848264991195
2024-02-22,0.05124262925701368
2024-02-23,-0.006124290000044646
2024-02-26,-0.010456901196255
2024-02-27,0.003973143034482769
2024-02-28,-0.008212220382536514
2024-02-29,0.017404639098372674
2024-03-01,0.010439730287468193
2024-03-04,-0.003939911268372654
2024-03-05,-0.01503471810436629
2024-03-06,0.005421324074056643
2024-03-07,0.016245070919259943
2024-03-08,-0.010895841072100718
2024-03-11,-0.003116402852885514
2024-03-12,0.024131867521123194
2024-03-13,-0.00878996004433158
2024-03-14,0.0024040083010587526
2024-03-15,-0.006287572050144734
2024-03-18,0.010146802967457097
2024-03-19,0.003077997582374651
2024-03-20,0.009642044046895164
2024-03-21,-0.009284589273134386
2024-03-22,0.010935301499326675
2024-03-25,-0.005629586344155042
2024-03-26,-0.007812386084580418
2024-03-27,0.0023093398107729406
2024-03-28,-0.0025558164283074297
2024-04-01,0.005431974818638041
2024-04-02,-0.00915186713305492
2024-04-03,0.0013858142895277186
2024-04-04,-0.022939187837984657
2024-04-05,0.015405887085290304
2024-04-08,-0.0027282143829951903
2024-04-09,0.0014580734803162575
2024-04-10,-0.0038385238809340123
2024-04-11,0.028445450253023304
2024-04-12,-0.0122343792817071
2024-04-15,-0.02114159794536713
2024-04-16,-0.00035433282999917026
2024-04-17,-0.017103410123883736
2024-04-18,-0.0036099829566997345
2024-04-19,-0.03523661303690853
2024-04-22,0.014685126636534573
2024-04-23,0.01744753641562969
2024-04-24,-0.0013236999148184088
2024-04-25,0.0009838475463407894
2024-04-26,0.03204973173028658
2024-04-29,0.0015626216833327978
2024-04-30,-0.020889397245972073
2024-05-01,-0.01466443550670527
2024-05-02,0.01884058064501448
2024-05-03,0.03318335061025934
2024-05-06,0.012984472016369701
2024-05-07,-0.0030013353663547867
2024-05-08,-0.0011357489629781003
2024-05-09,-8.284407947327843e-05
2024-05-10,0.00048057464294962534
2024-05-13,0.0054249823629096364
2024-05-14,0.008276291963747656
2024-05-15,0.020872818085512286
2024-05-16,0.0015399155704995163
2024-05-17,-0.0017280438562291204
2024-05-20,0.01190314256898261
2024-05-21,0.005386112054332568
2024-05-22,-0.0030967416890424083
2024-05-23,0.0037622421854732087
2024-05-24,0.01657229281134647
2024-05-28,0.018141750647254557
2024-05-29,-0.002946132757015914
2024-05-30,-0.017011242670456863
2024-05-31,0.0006388280391543201
2024-06-03,0.009720566022037792
2024-06-04,0.002923619354687081
2024-06-05,0.0225596466749323
2024-06-06,-0.0027586328684928974
2024-06-07,0.0017372877449852563
2024-06-10,-0.005793551988737168
2024-06-11,0.022854875756062147
2024-06-12,0.02217295544537353
2024-06-13,0.006274045854105035
2024-06-14,0.0027797741189697182
2024-06-17,0.007300554545285247
2024-06-18,-0.0019212034121720198
2024-06-20,-0.00850451243596699
2024-06-21,-0.005619376960638228
2024-06-24,-0.014242387785958438
2024-06-25,0.020160942993297137
2024-06-26,0.005224424502206098
2024-06-27,0.00014301658527027489
2024-06-28,-0.01000557986621287
2024-07-01,0.013291175683658686
2024-07-02,0.009410873597131254
2024-07-03,0.01186734753013601
2024-07-05,0.014597375750918561
2024-07-08,0.007693408942718339
2024-07-09,0.0014868727524849005
2024-07-10,0.020054358867116536
2024-07-11,-0.030111085544404174
2024-07-12,0.005526121350572497
2024-07-15,0.004108566766541581
2024-07-16,-0.008620983151928323
2024-07-17,-0.03786472752329305
2024-07-18,-0.007961028673126081
2024-07-19,-0.0095567698763624
2024-07-22,0.018204737709758334
2024-07-23,-6.758275227307809e-05
2024-07-24,-0.045986760153330676
2024-07-25,-0.020131043020022193
2024-07-26,0.0068776666587197
2024-07-29,0.0006159767283415516
2024-07-30,-0.01638463869970188
2024-07-31,0.03125050574957909
2024-08-01,-0.02885763296077109
2024-08-02,-0.010346566975609409
2024-08-05,-0.04158859282583941
2024-08-06,0.0036977673881004804
2024-08-07,-0.008499974403613733
2024-08-08,0.028131990923049813
2024-08-09,0.005629142991529401
2024-08-12,0.011141329572478507
2024-08-13,0.02709182189850235
2024-08-14,0.0018004954674124259
2024-08-15,0.02054815999812717
2024-08-16,0.00527357119451002
2024-08-19,0.01784636197203485
2024-08-20,-0.0003052686143758122
2024-08-21,0.0011326830628980407
2024-08-22,-0.021028601340587375
2024-08-23,0.01660160324681155
2024-08-26,-0.00891345287793398
2024-08-27,0.0031694121648430523
2024-08-28,-0.012729700605715741
2024-08-29,-0.008929025231715983
2024-08-30,0.008042380378617117
2024-09-03,-0.04712103169521532
2024-09-04,-0.004198390353852969
2024-09-05,0.003362169993559197
2024-09-06,-0.024549782328946283
2024-09-09,0.009979669649596241
2024-09-10,0.010930931185623924
2024-09-11,0.03132695771116695
2024-09-12,0.01018433458049758
2024-09-13,0.005382984953019025
2024-09-16,-0.011514750335389162
2024-09-17,0.0011813346570776605
2024-09-18,-0.0022320182068201566
2024-09-19,0.03102668196004392
2024-09-20,-0.005258937182889568
2024-09-23,-0.003773629119315104
2024-09-24,0.007971716763755956
2024-09-25,0.006418841666163572
2024-09-26,0.006004780867589869
2024-09-27,-0.00642287167350602
2024-09-30,0.009728402364984836
2024-10-01,-0.023543190736603808
2024-10-02,0.000794942879116509
2024-10-03,0.006608023825206751
2024-10-04,0.010583148494247163
2024-10-07,-0.010068463333720565
2024-10-08,0.018798759609498047
2024-10-09,0.0028143848507508873
2024-10-10,-0.002367111379269684
2024-10-11,0.0017769150580971777
2024-10-14,0.011471578301588856
2024-10-15,-0.011416170957244603
2024-10-16,0.0014588788910600882
2024-10-17,0.0006711393646936822
2024-10-18,0.006391891892149966
2024-10-21,0.012272449993806183
2024-10-22,0.0026808867656158645
2024-10-23,-0.016846817480769213
2024-10-24,0.001435473357911278
2024-10-25,0.008727123282067433
2024-10-28,0.0037519781944832737
2024-10-29,0.010861103736458488
2024-10-30,-0.01391005620571962
2024-10-31,-0.03686019141143772
2024-11-01,0.0008079392400251863
2024-11-04,-0.003957574700817124
2024-11-05,0.010677458416228539
2024-11-06,0.020583611603314136
2024-11-07,0.02037754598317225
2024-11-08,-0.007007848394738327
2024-11-11,-0.00821885602797254
2024-11-12,0.005665024378922164
2024-11-13,-0.005670302012460826
2024-11-14,0.0028001687320241093
2024-11-15,-0.023781534675278725
2024-11-18,0.007295798323943041
2024-11-19,0.013787855271566332
2024-11-20,-0.005148644598871144
2024-11-21,-0.007728685427505508
2024-11-22,-0.004048453525431716
2024-11-25,0.0009692748629144743
2024-11-26,0.008163683297831228
2024-11-27,-0.0063299173703077385
2024-11-29,0.00797909274277209
2024-12-02,0.013463349898021665
2024-12-03,0.006251091046259511
2024-12-04,0.014909398384979467
2024-12-05,-0.00047243961250007394
2024-12-06,-0.00347093933389842
2024-12-09,-0.004038018243283446
2024-12-10,-0.00037643344710579533
2024-12-11,0.017639253786631583
2024-12-12,-0.0027694424644505167
2024-12-13,-0.010241654959725295
2024-12-16,0.007569105299494283
2024-12-17,-8.507617649811334e-05
2024-12-18,-0.026680561822417792
2024-12-19,0.002157289117082199
2024-12-20,0.014239018053120235
2024-12-23,0.01414968515663563
2024-12-24,0.009093969759193719
2024-12-26,-0.0014940067875222093
2024-12-27,-0.01482327791471606
2024-12-30,-0.00990658777987704
2024-12-31,-0.011920664051075825
2025-01-02,-0.003797604310677086
2025-01-03,0.016752788738744008
2025-01-06,0.018394433830961482
2025-01-07,-0.02217454682166949
2025-01-08,-0.0035609021189080305
2025-01-10,-0.023323539138678313
2025-01-13,-0.007742912377908149
2025-01-14,-0.006592754241604822
2025-01-15,0.026715753415612907
2025-01-16,-0.02059189221111403
2025-01-17,0.015884812966187763
2025-01-21,-0.0033152823333974877
2025-01-22,0.02188468026027785
2025-01-23,-0.0006517182939676736
2025-01-24,-0.007448152753429934
2025-01-27,-0.045961363100151545
2025-01-28,0.03683508480406204
2025-01-29,-0.006899826722521192
2025-01-30,-0.01127873800554282
2025-01-31,-0.009755313877422527
2025-02-03,-0.02223578706525395
2025-02-04,0.0186825481930816
2025-02-05,-0.006971177541710124
2025-02-06,0.00690949469991943
2025-02-07,-0.01641388262358923
2025-02-10,0.01104886880970109
2025-02-11,0.004505558430961158
2025-02-12,0.0006889236737531468
2025-02-13,0.015040199078190307
2025-02-14,0.008034330997837836
2025-02-18,0.0015472919004349047
2025-02-19,0.004785745008770277
2025-02-20,0.002905414356256045
2025-02-21,-0.02050564028617779
2025-02-24,-0.009791799645460656
2025-02-25,-0.016670247407625953
2025-02-26,-0.001391612045212326
2025-02-27,-0.035134092448403355
2025-02-28,0.018408456507931683
2025-03-03,-0.03314351975444454
2025-03-04,0.006780122756246038
2025-03-05,0.012826358052544524
2025-03-06,-0.018410376172408274
2025-03-07,0.009049725285851656
2025-03-10,-0.04431084954659008
2025-03-11,-0.0069064242210543515
2025-03-12,0.015800417416813158
2025-03-13,-0.02002978155420728
2025-03-14,0.027533981423438863
2025-03-17,-0.00016330014560965184
2025-03-18,-0.01676849654030296
2025-03-19,0.015837882157007377
2025-03-20,-0.0007748853872639147
2025-03-21,0.007652924188900067
2025-03-24,0.020743362373665766
2025-03-25,0.007549795890994453
2025-03-26,-0.027217521268738224
2025-03-27,-0.006659669596363964
2025-03-28,-0.029708325572569718
2025-03-31,0.00083803458053712
2025-04-01,0.011718062631093647
2025-04-02,0.0015524934452435292
2025-04-03,-0.06665726663239117
2025-04-04,-0.0608877083366149
2025-04-07,-0.006655024638839101
2025-04-08,-0.029820481715887463
2025-04-09,0.13673762631561712
2025-04-10,-0.0452813809182872
2025-04-11,0.031705126586821696
2025-04-14,0.008841293267432559
2025-04-15,-0.0010161234322571691
2025-04-16,-0.04614136222752732
2025-04-17,-0.007237692255099362
2025-04-21,-0.026772694790302646
2025-04-22,0.024203126727037172
2025-04-23,0.02825354954767795
2025-04-24,0.029008118148810907
2025-04-25,0.017129954430170288
2025-04-28,-0.00494509603368681
2025-04-29,0.0032145556049432353
2025-04-30,0.0026631218684919954
2025-05-01,0.025445725092950955
2025-05-02,0.004386862552451891
2025-05-05,-0.008257377497662956
2025-05-06,-0.005458715023597663
2025-05-07,-0.007260746257871712
2025-05-08,0.00937855925857265
